USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25944 17216 ?        Ss   janv.19   0:01 /usr/lib/systemd/systemd --switched-root --system --deserialize=55
525286     10398  0.0  0.0  38852 29944 ?        Ss   janv.19   0:02 /opt/venv/bin/python -m gunicorn --workers 2 --threads 4 --worker-class gthread --bind 0.0.0.0:5000 backend.app:app
525286     10410  0.0  0.1 473360 113116 ?       Sl   janv.19   0:56 /opt/venv/bin/python -m gunicorn --workers 2 --threads 4 --worker-class gthread --bind 0.0.0.0:5000 backend.app:app
525286     10411  0.0  0.1 471320 113860 ?       Sl   janv.19   0:59 /opt/venv/bin/python -m gunicorn --workers 2 --threads 4 --worker-class gthread --bind 0.0.0.0:5000 backend.app:app
sheepde+   10415  0.0  0.3 1460261736 198800 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=29 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5190433022 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3012961733274680041,18442991602162202382,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709013486085115
sheepde+   11054  0.0  0.3 1460393608 230360 ?   Sl   janv.19   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=154 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5826763247 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5376910069990367349,13722502541431809742,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709130616316240
sheepde+   11101  0.0  0.2 1460259560 167912 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=159 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5831440297 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14564153093181395273,12664761327539580662,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709135301525485
sheepde+   11111  0.0  0.2 1460265608 146244 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=323 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5832324788 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10211093442987146537,2524171616788060504,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709288976388721
sheepde+   11160  0.0  0.2 1460263256 154108 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=22 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5860678946 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17853987986321431466,7790083851228705942,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709006926792172
sheepde+   11882  0.0  0.0   3748  2476 ?        Ss   janv.19   0:00 /usr/bin/bwrap --args 39 -- qbittorrent
sheepde+   11892  0.0  0.0   3748  2320 ?        S    janv.19   0:00 /usr/bin/bwrap --args 38 -- /usr/bin/xdg-dbus-proxy --args=42
sheepde+   11893  0.0  0.0 457224 18192 ?        Sl   janv.19   0:00 /usr/bin/xdg-dbus-proxy --args=42
sheepde+   11896  0.0  0.0   3852  1584 ?        S    janv.19   0:00 /usr/bin/bwrap --args 39 -- qbittorrent
sheepde+   11897  0.3  6.9 6662808 4549568 ?     Sl   janv.19   3:22 qbittorrent
root       11902  0.0  0.0      0     0 ?        S    janv.19   0:00 [nvidia-drm/timeline-230]
root       12247  0.0  0.0      0     0 ?        I    janv.19   0:00 [kworker/28:0-mm_percpu_wq]
sheepde+   15916  0.0  0.3 1460449156 230952 ?   Sl   02:04   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=370 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=20520598045 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2685230570017928855,3443050790438063955,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709333017355624
sheepde+   15950  0.0  0.2 1460267352 155424 ?   Sl   02:04   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=371 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=20542086332 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,8422580643150900573,7298963259693774947,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709333954397473
sheepde+   16374  0.0  0.3 1460388236 202116 ?   Sl   02:10   0:03 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=397 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=20880543092 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10006957181490638930,14434423494211654725,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709358317485547
sheepde+   16665  0.0  0.1 665252 70252 ?        SLl  02:13   0:00 deja-dup --backup --auto
sheepde+   16685  0.0  0.0  20624 19188 ?        S    02:13   0:00 p11-kit-remote --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
sheepde+   17244 24.3  6.8 1460635052 4513256 ?  Sl   02:16 198:15 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=422 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=21218740525 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13243944145549164103,15398990696323194394,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709381743531772
10098      18962  0.0  0.5 39958388 365200 ?     S<Ll 02:43   0:02 com.google.android.googlequicksearchbox:search
root       20201  0.0  0.0      0     0 ?        I<   03:12   0:00 [kworker/u131:2-hci0]
99011      22693  0.0  0.1 38863012 94908 ?      Sl   04:12   0:00 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root       24727  0.0  0.0      0     0 ?        I    05:09   0:00 [kworker/0:2-events]
root       25649  0.0  0.0      0     0 ?        I    05:34   0:00 [kworker/29:0]
root       26865  0.0  0.0      0     0 ?        I    06:02   0:00 [kworker/25:0-events]
root       26933  0.0  0.0      0     0 ?        I    06:04   0:00 [kworker/26:0-xfs-conv/nvme2n1p1]
sheepde+   27091  0.0  0.3 1460401284 210512 ?   Sl   06:07   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=149 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=35110274051 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15023799218393104433,11591088821151022362,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709125931106995
sheepde+   27160  1.4  0.9 1462217204 648512 ?   Sl   06:07   8:18 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=716 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=35112038360 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14837918365702674721,16121743589670654792,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709657233835378
root       28276  0.0  0.0      0     0 ?        I    06:19   0:00 [kworker/31:0-mm_percpu_wq]
root       28327  0.0  0.0      0     0 ?        I    06:19   0:00 [kworker/11:2-mm_percpu_wq]
root       28491  0.0  0.0      0     0 ?        I    06:21   0:00 [kworker/u130:9-btrfs-endio-write]
root       28520  0.0  0.0      0     0 ?        I    06:21   0:00 [kworker/u130:23-kvfree_rcu_reclaim]
root       28532  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/1:2-xfs-sync/dm-0]
root       28534  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/4:0-events]
root       28538  0.0  0.0      0     0 ?        I<   14:24   0:00 [kworker/u133:0]
root       28539  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/8:0-xfs-conv/nvme2n1p1]
root       28540  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/9:2-mm_percpu_wq]
root       28543  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/13:2-mm_percpu_wq]
root       28544  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/14:0-mm_percpu_wq]
root       28549  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/24:2-events]
root       28550  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/25:2-mm_percpu_wq]
root       28551  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/27:0-xfs-conv/nvme2n1p1]
root       28553  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/30:0-mm_percpu_wq]
root       28593  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/u129:71-kvfree_rcu_reclaim]
root       28595  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/u129:73-btrfs-endio-write]
root       28615  0.0  0.0      0     0 ?        I    14:24   0:00 [kworker/u129:93-btrfs-endio-write]
10092      28661  0.0  0.3 13945076 250444 ?     Sl   14:24   0:01 com.android.vending
10092      28693  0.0  0.2 13848756 192356 ?     Sl   14:24   0:00 com.android.vending:background
root       28859  0.0  0.0      0     0 ?        S    14:24   0:00 [nvidia]
10092      29022  0.0  0.2 13775492 171688 ?     Sl   14:24   0:00 com.android.vending:quick_launch
root       29219  0.0  0.0      0     0 ?        S    14:25   0:00 [sched_ext_helper]
sssd       29280  0.0  0.0 307340 34732 ?        Ss   14:25   0:00 /usr/libexec/sssd/sssd_kcm --logger=files
root       29285  0.0  0.0      0     0 ?        S    14:25   0:00 [irq/174-enp6s0]
root       30072  0.0  0.0      0     0 ?        I    14:37   0:00 [kworker/9:0-events]
sheepde+   30115  0.3  0.4 1460461104 302524 ?   Sl   14:37   0:15 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=785 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=36706905459 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,18358335729666022221,2920357146311252253,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709721889722959
root       30142  0.0  0.0      0     0 ?        I    14:37   0:00 [kworker/10:2-mm_percpu_wq]
root       30184  0.0  0.0      0     0 ?        I    14:37   0:00 [kworker/7:0-mm_percpu_wq]
sheepde+   30200  0.5  0.3 1460462696 262556 ?   Sl   14:38   0:22 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=790 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=36720076409 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15457072497406403603,15397518087019801792,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709726574932204
sheepde+   30209  0.8  0.3 1460462696 257224 ?   Sl   14:38   0:38 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=791 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=36729294965 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2965725448816844913,8995979152149295612,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709727511974053
root       30285  0.0  0.0      0     0 ?        I    14:38   0:00 [kworker/u130:2-btrfs-endio-write]
root       31116  0.0  0.0      0     0 ?        I    14:42   0:00 [kworker/12:1-mm_percpu_wq]
root       31224  0.0  0.0      0     0 ?        I    14:43   0:01 [kworker/u128:1-btrfs-discard]
sheepde+   31325  0.1  0.4 1460475424 270912 ?   Sl   14:44   0:05 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=804 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=37115137175 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,256502873164774862,18055207161011583807,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709739693518090
sheepde+   31857  0.0  0.0   3748  2476 ?        Ss   14:48   0:00 /usr/bin/bwrap --args 40 -- entrypoint bambustudio://open?file=https%3A%2F%2Fmakerworld.bblmw.com%2Fmakerworld%2Fmodel%2FUSfe35d69ffd8176%2F226434841%2Finstance%2F86aad919-14a2-425b-88a4-8860f7023e26.3mf%3Fat%3D1768916903%26exp%3D1768917203%26key%3D69c19a2cbfbef255efcfbecc743e4b6d%26uid%3D3999251927%26name%3DSea turtle small.3mf
sheepde+   31863  0.0  0.0   3748  2288 ?        S    14:48   0:00 /usr/bin/bwrap --args 40 -- /usr/bin/xdg-dbus-proxy --args=42
sheepde+   31864  0.0  0.0 604680 18228 ?        Sl   14:48   0:00 /usr/bin/xdg-dbus-proxy --args=42
sheepde+   31867  0.0  0.0   3864  1648 ?        S    14:48   0:00 /usr/bin/bwrap --args 40 -- entrypoint bambustudio://open?file=https%3A%2F%2Fmakerworld.bblmw.com%2Fmakerworld%2Fmodel%2FUSfe35d69ffd8176%2F226434841%2Finstance%2F86aad919-14a2-425b-88a4-8860f7023e26.3mf%3Fat%3D1768916903%26exp%3D1768917203%26key%3D69c19a2cbfbef255efcfbecc743e4b6d%26uid%3D3999251927%26name%3DSea turtle small.3mf
sheepde+   31868  3.0  1.9 81921152 1303052 ?    Sl   14:48   1:50 /app/bin/bambu-studio bambustudio://open?file=https%3A%2F%2Fmakerworld.bblmw.com%2Fmakerworld%2Fmodel%2FUSfe35d69ffd8176%2F226434841%2Finstance%2F86aad919-14a2-425b-88a4-8860f7023e26.3mf%3Fat%3D1768916903%26exp%3D1768917203%26key%3D69c19a2cbfbef255efcfbecc743e4b6d%26uid%3D3999251927%26name%3DSea turtle small.3mf
sheepde+   31893  0.0  0.0      0     0 ?        Z    14:48   0:00 [bambustu_main] <defunct>
sheepde+   31941  0.0  0.0 74662668 65516 ?      SLl  14:48   0:00 /usr/libexec/webkit2gtk-4.1/WebKitNetworkProcess 2 20 22
sheepde+   31942  0.0  0.2 73792496 174724 ?     SLl  14:48   0:03 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 4 22 25
sheepde+   31953  0.0  0.2 73890112 192696 ?     SLl  14:48   0:01 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 6 36 38
sheepde+   31954  0.0  0.2 73782800 148324 ?     SLl  14:48   0:00 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 8 38 42
sheepde+   31955  0.0  0.2 73750040 145444 ?     SLl  14:48   0:00 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 10 42 46
sheepde+   31956  0.0  0.2 73750040 150136 ?     SLl  14:48   0:00 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 12 46 50
sheepde+   31957  0.0  0.2 73784028 170916 ?     SLl  14:48   0:01 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 14 50 54
sheepde+   31990  0.0  0.2 73750064 148200 ?     SLl  14:48   0:00 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 16 69 71
sheepde+   31991  0.0  0.2 73849504 169668 ?     SLl  14:48   0:01 /usr/libexec/webkit2gtk-4.1/WebKitWebProcess 18 71 75
root       32155  0.0  0.0      0     0 ?        S    14:48   0:00 [nvidia-drm/timeline-943]
sheepde+   32156  0.0  0.0  20624 19116 ?        S    14:48   0:00 p11-kit-remote --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
sheepde+   32976  3.7  0.4 1462169436 264532 ?   Sl   14:55   2:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=840 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=37788437957 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15374974315499935551,1594541885957977261,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709773427024654
sheepde+   32997  4.5  0.4 1460453100 320760 ?   Sl   14:55   2:28 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=841 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=37798607469 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9587610382708156375,10319045030492334685,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709774364066503
root       33299  0.0  0.0      0     0 ?        I    14:58   0:00 [kworker/12:0]
root       33477  0.0  0.0      0     0 ?        I    15:01   0:00 [kworker/14:1-xfs-sync/nvme2n1p3]
root       33492  0.0  0.0      0     0 ?        I    15:01   0:00 [kworker/30:1]
root       33520  0.0  0.0      0     0 ?        I    15:02   0:00 [kworker/u128:2-btrfs-discard]
root       33531  0.0  0.0      0     0 ?        I    15:02   0:00 [kworker/13:1]
root       33748  0.0  0.0      0     0 ?        I    15:06   0:00 [kworker/20:2-events]
root       33770  0.0  0.0      0     0 ?        I    15:06   0:00 [kworker/23:1-events]
root       33851  0.0  0.0      0     0 ?        I    15:08   0:00 [kworker/17:0-sock_diag_events]
root       33949  0.0  0.0      0     0 ?        I    15:09   0:00 [kworker/u129:3-kvfree_rcu_reclaim]
root       33999  0.0  0.0      0     0 ?        I    15:09   0:00 [kworker/19:0-events]
root       34548  0.0  0.0      0     0 ?        I    15:17   0:00 [kworker/15:0]
root       34585  0.0  0.0      0     0 ?        I    15:17   0:00 [kworker/10:1]
sheepde+   34659  1.1  0.4 1462157632 270780 ?   Sl   15:18   0:21 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=885 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=39135037769 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16246299116633762255,15702664549464607690,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709815593907859
root       34855  0.0  0.0      0     0 ?        I    15:20   0:00 [kworker/4:1-xfs-conv/nvme2n1p1]
root       34881  0.0  0.0      0     0 ?        I    15:20   0:00 [kworker/5:2-mm_percpu_wq]
root       34922  0.0  0.0      0     0 ?        I    15:21   0:00 [kworker/21:3-events]
root       34970  0.0  0.0      0     0 ?        I    15:21   0:00 [kworker/31:1]
sheepde+   35009  4.2  0.7 1460468084 482828 ?   Sl   15:21   1:10 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=897 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=39356218618 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5919809298096663948,6164893755997115955,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709826838410047
sheepde+   35136  0.6  0.4 1461778020 286656 ?   Ssl  15:22   0:10 /usr/share/antigravity/antigravity
sheepde+   35141  0.0  0.1 34321152 77348 ?      S    15:22   0:00 /usr/share/antigravity/antigravity --type=zygote --no-zygote-sandbox
sheepde+   35142  0.0  0.1 34321136 77060 ?      S    15:22   0:00 /usr/share/antigravity/antigravity --type=zygote
sheepde+   35144  0.0  0.0 34321164 14736 ?      S    15:22   0:00 /usr/share/antigravity/antigravity --type=zygote
sheepde+   35160  0.0  0.0 33567820 3896 ?       Sl   15:22   0:00 /usr/share/antigravity/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/sheepdestroyer/.config/Antigravity/Crashpad --annotation=_companyName=Google --annotation=_productName=Antigravity --annotation=_version=1.104.0 --annotation=lsb-release=Fedora Linux 43 (Forty Three) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=37.3.1 --initial-client-fd=44 --shared-client-connection
sheepde+   35181 18.7  0.5 34798524 339140 ?     Rl   15:22   5:00 /usr/share/antigravity/antigravity --type=zygote --no-zygote-sandbox
sheepde+   35189  0.1  0.1 34175380 113316 ?     Sl   15:22   0:01 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
